"num","year","title","cluster","matchWords","stMatchRatio","word.count","eoMatches","st.flag","link"
"10420","1952","Amending the Selective Service Regulations and Executive Order No. 10363 of June 17, 1952",110,"war; health; medical",0.00369276218611521,2708,"9988; 10001; 10008; 10167; 10202; 10258; 10292; 10328; 10363",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78443"
"11973","1977","President's Commission on Mental Health",111,"health; science/research; education; OMB",0.00122100122100122,819,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=6643"
"12062","1978","President's Commission on the Coal Industry",111,"DOL; DOE; health; technolo",0.00656814449917898,609,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=30859"
"12103","1978","President's Commission on the Coal Industry",111,"DOL; DOE; health; technolo; energy",0.00595238095238095,840,"12062",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=30300"
"12130","1979","President's Commission on the Accident at Three Mile Island",111,"nuclear; NRC; DOE; health; education",0.00938967136150235,639,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=32186"
"12658","1988","President's Commission on Catastrophic Nuclear Accidents",111,"nuclear; energy; DOJ; HHS",0.00847457627118644,708,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=35185"
"13623","2012","Preventing and Responding to Violence Against Women and Girls Globally",112,"health; security; foreign; education; medical; State; DOTr; DOD; DOJ; DOL; HHS; DHS; OMB; science/research; budget",0.0072202166064982,1385,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=101708"
"10987","1962","Agency Systems for Appeals from Adverse Actions",113,"CIA; security; AEC",0.00138888888888889,720,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=58925"
"12898","1994","Federal Actions To Address Environmental Justice in Minority Populations and Low-Income Populations",114,"environment; health; EPA; DOD; HHS; HUD; DOL; USDA; DOT; DOJ; DOI; DOC; DOE; OMB; OSTP; science/research",0.00410076157000586,1707,"11001; 11050; 12856; 12250; 12875",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=49631"
"12767","1991","Amendments to the Manual for Courts-Martial, United States, 1984",115,"war; comput; DOD",0.000287191269385411,3482,"12473; 12484; 12550; 12586; 12708",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23606"
"13365","2004","2004 Amendments to the Manual for Courts-Martial, United States",115,"DOD; DOJ; science/research; education",0.000624609618988132,3202,"12473",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61458"
"13260","2002","Establishing the Presidents Homeland Security Advisory Council and Senior Advisory Committees for Homeland Security",116,"security; science/research; technolo; PCAST; health",0.00876095118898623,799,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61356"
"13538","2010","Establishing the President's Management Advisory Board",116,"technolo; OMB; innovation; budget",0.00457317073170732,656,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=87778"
"13564","2011","Establishment of the President's Council on Jobs and Competitiveness",116,"economy; DOTr; innovation; PCAST; education; health; OMB; budget",0.00500625782227785,799,"13501",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=88952"
"13211","2001","Actions Concerning Regulations That Significantly Affect Energy Supply, Distribution, or Use",117,"energy; OMB; foreign",0.031104199066874,643,"12866",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61492"
"10735","1957","Amending the Selective Service Regulations",118,"medical; DOD",0.00597312095569935,2009,"10001; 10167; 10292; 10420; 10505; 10659; 10714",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106352"
"9542","1945","Authorizing the Secretary of the Navy to Take Possession of Anf to Operate the Plants and Facilities of the United Engineering Company, Ltd. Located At San Francisco, California",119,"engineering; war; DOD; DOJ; DOL",0.00228571428571429,875,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=77903"
"12148","1979","Federal Emergency Management",120,"security; budget; DOD; HUD; DOC; OSTP; OMB; nuclear; war; science/research; DOI; education; foreign; health; energy; NASA; DOT",0.00207591933570581,3372,"11589; 12107; 10242; 10296; 10494; 10529; 10601; 10634; 10900; 10952; 11051; 11415; 11795; 11725; 11749; 10421; 10480; 10582; 10789; 11179; 11912; 11988; 12046; 12065; 12075; 12083; 11331; 11345; 11371; 11578; 11658; 11659; 11490",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=32625"
"12055","1978","Export of Special Nuclear Material to India",121,"nuclear; energy; NRC",0.0441176470588235,136,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=30713"
"12193","1980","Nuclear Cooperation With EURATOM",121,"nuclear; energy; security",0.0364963503649635,137,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=32920"
"12218","1980","Export of Special Nuclear Material and Components to India",121,"nuclear; energy; NRC; security",0.0352112676056338,142,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=44613"
"12295","1981","Nuclear Cooperation With EURATOM",121,"nuclear; energy; security",0.0354609929078014,141,"12193",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=43458"
"12351","1982","Nuclear Cooperation With EURATOM",121,"nuclear; energy; security",0.0304878048780488,164,"12193; 12295",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=42246"
"12409","1983","Nuclear Cooperation with EURATOM",121,"nuclear; energy; security",0.0342465753424658,146,"12193; 12295; 12351",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=41013"
"12463","1984","Nuclear Cooperation With EURATOM",121,"nuclear; energy; security",0.0340136054421769,147,"12193; 12295; 12351; 12409",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=39558"
"12506","1985","Nuclear Cooperation With EURATOM",121,"nuclear; energy; security",0.0337837837837838,148,"12193; 12295; 12351; 12409; 12463",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=38284"
"12554","1986","Nuclear Cooperation With EURATOM",121,"nuclear; energy; security",0.0335570469798658,149,"12193; 12295; 12351; 12409; 12463; 12506",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=36933"
"12587","1987","Nuclear Cooperation With EURATOM",121,"nuclear; energy; security",0.0333333333333333,150,"12193; 12295; 12351; 12409; 12463; 12506; 12554",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=33956"
"12670","1989","Nuclear Cooperation With EURATOM",121,"nuclear; energy; security",0.036231884057971,138,"12193; 12295; 12351; 12409; 12463; 12506; 12554; 12587; 12629",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23523"
"10292","1951","Amending the Selective Service Regulations",122,"medical; war; health; university; DOD; foreign; State; DOJ; education; economy; DOTr; security; science/research; comput",0.00364667747163695,19744,"9979; 9988; 9992; 10001; 10008; 10116; 10167; 10202; 10230; 10232",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78428"
"12810","1992","Blocking Property of and Prohibiting Transactions With the Federal Republic of Yugoslavia (Serbia and Montenegro)",123,"security; technolo; science/research; foreign; economy; DOTr; State",0.00131147540983607,1525,"12808",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23630"
"10308","1951","Improving the Means for Obtaining Compliance with the Nondiscrimination Provisions of Federal Contracts",124,"DOD; DOL; AEC",0.00173310225303293,577,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78360"
"10479","1953","Establishing the Government Contract Committee",124,"economy; security; AEC; DOC; DOD; DOJ; DOL; education",0.00116686114352392,857,"10308",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106587"
"13442","2007","Amending the Order of Succession in the Department of Homeland Security",125,"DHS; science/research; technolo; security",0.0046189376443418,433,"13286; 13362",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=75678"
"13485","2009","Providing an Order of Succession Within the Department of Transportation",125,"DOT; FAA; science/research; innovation; technolo",0.00638297872340425,470,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=85411"
"13614","2012","Providing an Order of Succession Within the Environmental Protection Agency",125,"EPA; science/research; environment",0.00213219616204691,469,"13261; 13344",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=100898"
"10999","1962","Assigning Emergency Preparedness Functions to the Secretary of Commerce",126,"DOC; DOD; health; nuclear; energy; DOI; AEC; economy; education; foreign; war; security; science/research",0.00276789244760775,2529,"10952",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=58937"
"11593","1971","Protection and Enhancement of the Cultural Environment",127,"environment; DOI; engineering",0.00099403578528827,1006,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59095"
"12338","1982","Exclusions From the Federal Labor- Management Relations Program",128,"DOE; security",0.00767263427109974,391,"12171",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=42220"
"13625","2012","Improving Access to Mental Health Services for Veterans, Service Members, and Military Families",129,"health; DOD; VA; HHS; education; security; medical; science/research; OSTP; DOEd; OMB; budget",0.00718317085684967,1949,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=101976"
"13440","2007","Interpretation of the Geneva Conventions Common Article 3 as Applied to a Program of Detention and Interrogation Operated by the Central Intelligence Agency",130,"war; CIA; medical",0.00154320987654321,1296,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=75569"
"10257","1951","Amendment of Executive Order 7397 of June 20, 1936, as Amended, Establishing the Federal Fire Council",131,"engineering",0.00335570469798658,298,"9594",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78402"
"11189","1964","Placing Certain Positions in Levels IV and V of the Federal Executive Salary Schedule",131,"science/research; State; AEC; DOC; DOD; security; DOI; DOL",0.0118110236220472,254,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106280"
"11819","1974","Membership of the Energy Resources Council",131,"energy; DOI; State; DOTr; DOD; DOJ; DOC; DOT; AEC; OMB; science/research; EPA; CEQ; NSF",0.026431718061674,227,"11814",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23903"
"11855","1975","Membership of the Energy Resources Council",131,"energy; State; DOTr; DOD; DOJ; DOI; USDA; DOC; health; education; HUD; DOT; OMB; science/research; NRC; EPA; CEQ; NSF; security",0.0240963855421687,249,"11814",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23927"
"12265","1981","Federal Consumer Programs",131,"USDA; DOC; DOD; DOE; HHS; HUD; DOI; DOJ; DOL; State; DOT; DOTr; DOEd; EPA",0.00401606425702811,249,"12160",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=44521"
"12275","1981","Design Liaison Council",131,"State; DOTr; DOD; DOJ; DOI; USDA; DOC; DOL; HHS; HUD; DOT; DOE; DOEd; EPA; NASA; energy; engineering; science/research",0.0145772594752187,343,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=44549"
"12681","1989","Exclusions From the Federal Labor-Management Relations Program",131,"security; engineering; war",0.00332225913621262,301,"12171",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23530"
"13596","2011","Amendments to Executive Orders 12131 and 13539",131,"State; DOTr; USDA; DOC; DOL; DOE; DOT; DHS; OMB; security; PCAST",0.0126903553299492,394,"12131; 13539",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=97994"
"9578","1945","Approving Regulations of the Civil Service Commission Under the Federal Employees Pay Act of 1945",132,"war; comput; FCC; education",0.00148305084745763,4720,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=77904"
"11222","1965","Prescribing Standards of Ethical Conduct for Government Officers and Employees",133,"economy; science/research; education",0.000376364320662401,2657,"10939; 11125; 10530",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106245"
"13653","2013","Preparing the United States for the Impacts of Climate Change",134,"health; economy; environment; energy; CEQ; OSTP; NOAA; science/research; DOD; EPA; engineering; OMB; HHS; HUD; security; NASA; NSTC; State; DOTr; DOJ; DOI; USDA; DOC; DOL; DOT; DOE; DOEd; VA; DHS; innovation; budget",0.00656984785615491,2892,"13514; 12893; 13604; 13231; 13652; 13580; 12898; 13642",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=104370"
"13100","1998","President's Council on Food Safety",135,"science/research; education; USDA; HHS; OMB; EPA; technolo; OSTP; health; budget; NSTC",0.0221642764015645,767,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=54817"
"12954","1995","Ensuring the Economical and Efficient Administration and Completion of Federal Government Contracts",136,"economy; DOL; DOD; NASA",0.00171379605826907,1167,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=51072"
"11644","1972","Use of Off-Road Vehicles on the Public Lands",137,"environment; DOI; USDA; DOD; health; AEC; CEQ",0.000919963201471941,1087,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59104"
"10421","1952","Providing for the Physical Security of Facilities Important to the National Defense",138,"economy; security; DOC; DOD; AEC",0.00115340253748558,1734,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=60820"
"13327","2004","Federal Real Property Asset Management",139,"security; foreign; DHS; education; OMB; environment; economy; technolo; budget; USDA",0.000504795557799091,1981,"12512; 13287; 13148",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61422"
"11990","1977","Protection of Wetlands",140,"environment; health; OMB; science/research; CEQ",0.000925069380203515,1081,"11514",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=7578"
"12578","1986","Adjustments of Certain Rates of Federal Pay and Allowances",141,"foreign; medical",0.00223214285714286,448,"12496",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=36849"
"12622","1987","Adjustments of Certain Rates of Pay and Allowances",141,"foreign; medical",0.00248756218905473,402,"12578",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=33873"
"12663","1989","Adjustments of Certain Rates of Pay and Allowances",141,"foreign; medical",0.0026246719160105,381,"12622",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=35331"
"13195","2001","Trails for America in the 21st Century",142,"education; USDA; DOI; DOT; technolo",0.00109289617486339,915,"12572; 12656",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61683"
"10521","1954","Administration of Scientific Research by Agencies of the Federal Government",143,"security; science/research; education; economy; NSF; health; budget",0.062363238512035,914,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59228"
"13139","1999","Improving Health Protection of Military Personnel Participating in Particular Military Operations",144,"health; DOD; HHS; science/research; security; technolo; medical; war",0.00413467217956291,1693,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=56623"
"9988","1948","Prescribing Portions of the Selective Service Regulations",145,"health; economy; war; university; education; DOD; science/research; medical; security; DOJ",0.000555212831585441,16210,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78212"
"10980","1961","Establishing the President's Commission on the Status of Women",146,"security; economy; DOL; DOJ; health; education; DOC; USDA; technolo",0.00134770889487871,742,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=58918"
"11183","1964","Establishing the President's Commission on White House Fellowships",146,"education; science/research",0.00174825174825175,572,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59143"
"12428","1983","President's Commission on Industrial Competitiveness",146,"technolo; DOC",0.00954653937947494,419,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=41529"
"12490","1984","National Commission on Space",146,"NASA; education; science/research; technolo",0.00755287009063444,662,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=39239"
"12546","1986","Presidential Commission on the Space Shuttle Challenger Accident",146,"science/research; NASA",0.00881057268722467,454,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=36491"
"12601","1987","Presidential Commission on the Human Immunodeficiency Virus Epidemic",146,"medical; education; health; HHS; science/research",0.00660501981505945,757,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=34478"
"13090","1998","President's Commission on the Celebration of Women in American History",146,"technolo",0.00185873605947955,538,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=56251"
"13147","2000","White House Commission on Complementary and Alternative Medicine Policy",146,"medical; HHS; health; education; science/research",0.0185185185185185,486,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61640"
"13174","2000","Commission on Workers, Communities, and Economic Change in the New Economy",146,"economy; technolo; education; security; DOL",0.00179856115107914,556,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61664"
"13326","2004","Presidents Commission on Implementation of United States Space Exploration Policy",146,"science/research; budget; technolo; math; engineering; NASA",0.0156918687589158,701,"12958",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61421"
"13543","2010","National Commission on the BP Deepwater Horizon Oil Spill and Offshore Drilling",146,"science/research; engineering; environment; health; DOJ; DOE; OMB; budget",0.00648508430609598,771,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=87928"
"13639","2013","Establishment of the Presidential Commission on Election Administration",146,"technolo; education; OMB; budget",0.0013531799729364,739,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=103416"
"11599","1971","Establishing a Special Action Office for Drug Abuse Prevention",147,"education; science/research; OMB",0.00187265917602996,534,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106651"
"11126","1963","Establishing a Committee and a Council Relating to the Status of Women",148,"education; DOL; State; DOD; DOJ; USDA; DOC; health; science/research",0.00117096018735363,854,"10980",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59065"
"11952","1977","Conforming the Foreign Service and Civil Service Retirement and Disability Systems",149,"foreign; security; comput",0.000765110941086458,1307,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=23764"
"11524","1970","Adjusting rates of Pay for Certain Statutory Schedules",150,"medical; foreign; State",0.00829187396351575,603,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=105906"
"11419","1968","Relating to Trade and Other Transactions Involving Southern Rhodesia",151,"security; medical; education; DOC; DOTr; DOT; State",0.00189933523266857,1053,"11322",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106191"
"10230","1951","Amending the Selective Service Regulations",152,"science/research; medical; health; university",0.00988700564971751,708,"9988",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=60794"
"10562","1954","Amending the Selective Service Regulations",152,"university; medical",0.0130081300813008,615,"10292",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106460"
"11527","1970","Amending the Selective Service Regulations",152,"health; security; university",0.001953125,1024,"10001; 10202; 10292; 10659; 10735; 10984; 11098; 11119; 11241; 11360; 11497",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=60484"
"11314","1966","Creating a Board of Inquiry to Report on Certain Labor Disputes Affecting the Military Jet Engine Industry, Military Aircraft Industry, Military Armament Industry and Military Electronics Industry of the United States",153,"engineering; war; foreign",0.00349040139616056,573,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=105775"
"11023","1962","Providing for the Performance by the Secretary of Commerce of Certain Functions Relating to the Coast and Geodetic Survey",154,"DOC; engineering; DOD",0.000684462696783025,1461,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=58962"
"10824","1959","Designating the National Aeronautics and Space Administration as an Agency To Have Certain Contractual Authority Under the Assignment of Claims Act of 1940, as Amended",155,"DOD; AEC; war; security; NASA",0.00959232613908873,417,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106515"
"10840","1959","Designating the Federal Aviation Agency as an Agency To Have Certain Contractual Authority Under the Assignment of Claims Act of 1940, as Amended",155,"DOD; AEC; war; security; FAA",0.00483091787439614,414,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59277"
"13527","2009","Establishing Federal Capability for the Timely Provision of Medical Countermeasures Following a Biological Attack",156,"medical; HHS; security; DHS; DOJ; health; DOD; OMB; budget",0.0188383045525903,637,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=87374"
"12146","1979","Management of Federal Legal Resources",157,"DOJ; DOC; DOD; DOE; EPA; health; education; DOL; State; DOTr; OMB; science/research; comput",0.00423280423280423,945,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=32608"
"13373","2005","Amendments to Executive Order 11926 Relating to the Vice Presidential Service Badge",158,"NOAA; health; DOC; HHS",0.00538599640933573,557,"11926; 13286; 12793",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61466"
"13403","2006","Amendments to Executive Orders 11030, 13279, 13339, 13381, and 13389, and Revocation of Executive Order 13011",158,"DOJ; USDA; education; HHS; security; HUD; technolo",0.00210084033613445,476,"11030; 13279; 13339; 13381; 13389; 13011",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=72928"
"13569","2011","Amendments to Executive Orders 12824, 12835, 12859, and 13532, Reestablishment Pursuant to Executive Order 13498, and Revocation of Executive Order 13507",158,"energy; CEQ; innovation; university; health",0.0116279069767442,344,"12824; 12835; 12859; 13532; 13498; 13507",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=90233"
"12018","1977","American Prisoners of War",159,"war; medical",0.00181818181818182,550,"11476; 11835",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=6879"
"13112","1999","Invasive Species",160,"environment; health; science/research; budget; technolo; education; State; foreign; DOTr; DOD; DOI; USDA; DOC; DOT; EPA; CEQ; economy; comput; OMB; security",0.00385674931129477,1815,"11987",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=56579"
"11005","1962","Assigning Emergency Preparedness Functions to the Interstate Commerce Commission",161,"war; DOD; science/research",0.0027359781121751,1462,"10952",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=58944"
"10833","1959","Transferring Title to Certain Lands at Sand Island, Territory of Hawaii, to the Territory of Hawaii",162,"engineering",0.00181983621474067,1099,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106520"
"10167","1950","Prescribing or Amending Portions of the Selective Service Regulations",163,"medical; DOD; health",0.00801386181503141,4617,"9979",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=78338"
"12205","1980","Economic Sanctions Against Iran",164,"security; foreign; economy; medical; DOTr",0.00392670157068063,764,"12170",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=33235"
"10578","1954","Creating an Emergency Board To Investigate a Dispute Between Certain Carriers Represented by the Eastern, Western, and Southeastern Carriers' Conference Committees and Certain of Their Employees",165,"university",0.00122699386503067,815,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106473"
"11444","1969","Creating an Emergency Board to Investigate Disputes Between the Carriers Represented by the National Railway Labor Conference and Certain of Their Employees",165,"engineering; war",0.00901916572717024,887,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=105972"
"13094","1998","Proliferation of Weapons of Mass Destruction",166,"foreign; State; technolo; DOTr; medical; nuclear; energy",0.00875,800,"12938; 12735; 12730; 12924; 12930",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=56382"
"13372","2005","Clarification of Certain Executive Orders Blocking Property and Prohibiting Certain Transactions",166,"medical; DOTr; State",0.0015015015015015,666,"12947; 13099; 13224; 13268; 13284",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61465"
"10995","1962","Assigning Telecommunications Management Functions",167,"security; foreign; technolo; science/research; FCC; State",0.00308008213552361,974,"10705; 10695; 10460",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=58933"
"13580","2011","Interagency Working Group on Coordination of Domestic Energy Development and Permitting in Alaska",168,"energy; foreign; health; environment; DOI; DOD; DOC; USDA; DOE; DHS; EPA; security; CEQ; OSTP; OMB; science/research; budget",0.012263099219621,897,"13547",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=90622"
"13605","2012","Supporting Safe and Responsible Development of Unconventional Domestic Natural Gas Resources",168,"energy; health; science/research; environment; DOD; DOI; USDA; DOC; HHS; DOT; DOE; DHS; EPA; CEQ; OSTP; OMB; budget",0.0105124835742444,761,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=100510"
"11091","1963","Assigning Emergency Preparedness Functions to the Civil Service Commission",169,"health; DOL; security; science/research",0.00311769290724864,1283,"11000",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59030"
"13360","2004","Providing Opportunities for Service-Disabled Veteran Businesses To Increase Their Federal Contracting and Subcontracting",170,"DOD; university; VA; DOL; education",0.00099403578528827,1006,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61454"
"12868","1993","Measures To Restrict The Participation By United States Persons In Weapons Proliferation Activities",171,"nuclear; security; foreign; economy; DOC; State",0.00303951367781155,329,"12730; 12735",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59354"
"12930","1994","Measures To Restrict the Participation by United States Persons in Weapons Proliferation Activities",171,"nuclear; security; foreign; economy; DOC; State",0.00304878048780488,328,"12868",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=49184"
"13357","2004","Termination of Emergency Declared in Executive Order 12543 With Respect to the Policies and Actions of the Government of Libya and Revocation of Related Executive Orders",171,"security; technolo",0.00231481481481481,432,"12543; 12544; 12801; 12538",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61451"
"13449","2007","Protection of Striped Bass and Red Drum Fish Populations",171,"environment; science/research; DOC; DOI; OMB; budget",0.00162866449511401,614,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=75975"
"13695","2015","Termination of Emergency With Respect to the Risk of Nuclear Proliferation Created by the Accumulation of a Large Volume of Weapons-Usable Fissile Material in the Territory of the Russian Federation",171,"nuclear",0.00869565217391304,345,"13617",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=110240"
"13178","2000","Northwestern Hawaiian Islands Coral Reef Ecosystem Reserve",172,"science/research; war; health; DOC; innovation; DOI; NSF; education; technolo; State; DOD; environment; CEQ; security",0.00348756103231807,4301,"13089; 13158",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61667"
"13335","2004","Incentives for the Use of Health Information Technology and Establishing the Position of the National Health Information Technology Coordinator",173,"health; technolo; HHS; medical; science/research; security; comput; OMB; VA; DOD",0.0285412262156448,946,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61429"
"13410","2006","Promoting Quality and Efficient Health Care in Federal Government Administered or Sponsored Health Care Programs",173,"health; technolo; DOD; VA; comput; HHS",0.00939457202505219,958,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=605"
"13506","2009","Establishing a White House Council on Women and Girls",174,"university; economy; science/research; engineering; technolo; health; education; State; DOTr; DOD; DOJ; DOI; USDA; DOC; DOL; HHS; HUD; DOT; DOE; DOEd; VA; DHS; OMB; EPA; budget",0.00630417651694247,1269,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=85857"
"11215","1965","Establishing the President's Commission on the Patent System",175,"technolo; science/research; DOC; DOD; NSF; State; OSTP; foreign",0.0055005500550055,909,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106240"
"11763","1974","Establishing a National Commission for the Observance of World Population Year",175,"energy; State; health; education",0.00118343195266272,845,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=106785"
"13330","2004","Human Service Transportation Coordination",176,"medical; health; education; DOT; HHS; HUD; DOJ; security; OMB; budget",0.000959692898272553,1042,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=61425"
"11073","1963","Providing for Federal Salary Administration",177,"war; OMB; foreign; medical",0.00118203309692671,1692,"11056; 10072",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59012"
"10865","1960","Safeguarding Classified Information Within Industry",178,"State; DOD; AEC; NASA; FAA; DOJ; security",0.00637958532695375,1881,"",TRUE,"http://www.presidency.ucsb.edu/ws/index.php?pid=59283"
