"Source","Target"
"12869","12367"
"12869","12216"
"12869","11776"
"12869","11287"
"12869","12345"
"12869","12131"
"12869","12382"
"12869","12700"
"12869","12792"
"12869","12813"
"12869","12815"
"12869","12720"
"12869","12783"
"12869","12696"
"12869","12756"
"12869","12687"
"12869","12741"
"12869","12785"
"12869","12675"
"12869","12774"
"13708","11145"
"13708","11183"
"13708","11287"
"13708","11612"
"13708","12131"
"13708","12216"
"13708","12367"
"13708","12382"
"13708","12829"
"13708","12905"
"13708","12915"
"13708","12916"
"13708","12963"
"13708","12994"
"13708","13112"
"13708","13158"
"13708","13179"
"13708","13231"
"13708","13265"
"13708","13498"
"13708","13515"
"13708","13521"
"13708","13522"
"13708","13532"
"13708","13538"
"13708","13539"
"13708","13540"
"13708","13544"
"13708","13549"
"13708","13555"
"13708","13634"
"13708","13600"
"13708","13621"
"13708","13675"
"13708","13676"
"13708","13648"
"13708","13652"
"12187","11790"
"12187","12038"
"11794","10958"
"11794","11490"
"11794","10952"
"11794","11051"
"11794","11725"
"11945","11562"
"11827","11472"
"11827","11342"
"11827","11625"
"11827","11583"
"11827","11562"
"11827","11145"
"11827","11126"
"11827","11667"
"11827","11415"
"11827","11287"
"11827","11183"
"11827","11753"
"11827","11776"
"11827","11807"
"11861","11768"
"11350","9988"
"11350","10001"
"11350","10008"
"11350","10116"
"11350","10202"
"11350","10292"
"11350","10363"
"11350","10659"
"11350","10714"
"11350","10984"
"11350","11188"
"12774","11145"
"12774","12196"
"12774","11183"
"12774","12367"
"12774","12216"
"12774","11776"
"12774","11287"
"12774","12345"
"12774","12131"
"12774","12382"
"12774","12661"
"12774","12716"
"12774","12686"
"12774","12705"
"12774","12658"
"12774","12665"
"12774","12692"
"10909","10865"
"11001","10952"
"11743","11703"
"10762","10478"
"10762","10658"
"10096","9865"
"10096","9912"
"12209","11790"
"12209","12038"
"12209","12187"
"13613","13242"
"13515","13125"
"13515","13339"
"11556","10705"
"11556","11051"
"11556","11191"
"11556","11490"
"11556","10695"
"11556","10995"
"11556","11084"
"13617","12938"
"13617","13085"
"13617","13159"
"13000","12787"
"13652","11145"
"13652","11183"
"13652","11287"
"13652","11612"
"13652","12131"
"13652","12216"
"13652","12367"
"13652","12382"
"13652","12829"
"13652","12905"
"13652","12994"
"13652","13231"
"13652","13265"
"13652","13498"
"13652","13569"
"13652","13640"
"13652","13515"
"13652","13521"
"13652","13522"
"13652","13532"
"13652","13538"
"13652","13539"
"13652","13540"
"13652","13544"
"13652","13631"
"13652","13549"
"13652","13555"
"13652","13634"
"13652","13600"
"13652","13621"
"13652","13585"
"13652","13591"
"13652","13043"
"11105","9816"
"11105","10657"
"12931","12352"
"13020","12981"
"13020","12924"
"13416","12866"
"13446","11145"
"13446","13231"
"13446","12196"
"13446","13256"
"13446","13270"
"13446","11183"
"13446","12994"
"13446","12367"
"13446","12216"
"13446","11287"
"13446","13226"
"13446","13237"
"13446","13265"
"13446","12131"
"13446","12382"
"13446","12905"
"13446","13369"
"13446","13379"
"13446","13386"
"13446","13385"
"12553","9553"
"12553","9555"
"12553","9567"
"12553","9573"
"12553","9576"
"12553","9588"
"12553","9640"
"12553","9663"
"12553","9675"
"12553","9684"
"12553","9700"
"12553","9702"
"12553","9713"
"12553","9716"
"12553","9717"
"12553","9719"
"12553","9721"
"12553","9731"
"12553","9748"
"12553","9749"
"12553","9763"
"12553","9770"
"12553","9782"
"12553","9793"
"12553","9798"
"12553","9803"
"12553","9838"
"12553","9855"
"12553","9874"
"12553","9878"
"12553","9880"
"12553","9891"
"12553","9899"
"12553","9900"
"12553","9910"
"12553","9918"
"12553","9922"
"12553","9923"
"12553","9929"
"12553","9936"
"12553","9940"
"12553","9942"
"12553","9947"
"12553","9948"
"12553","9949"
"12553","9965"
"12553","9971"
"12553","9988"
"12553","9991"
"12553","9992"
"12553","9996"
"12553","10001"
"12553","10008"
"12553","10010"
"12553","10015"
"12553","10029"
"12553","10032"
"12553","10037"
"12553","10038"
"12553","10045"
"12553","10048"
"12553","10050"
"12553","10051"
"12553","10054"
"12553","10056"
"12553","10067"
"12553","10071"
"12553","10078"
"12553","10080"
"12553","10103"
"12553","10105"
"12553","10106"
"12553","10109"
"12553","10112"
"12553","10114"
"12553","10116"
"12553","10117"
"12553","10120"
"12553","10125"
"12553","10130"
"12553","10138"
"12553","10139"
"12553","10140"
"12553","10142"
"12553","10147"
"12553","10150"
"12553","10157"
"12553","10165"
"12553","10167"
"12553","10202"
"12553","10203"
"12553","10230"
"12553","10232"
"12553","10258"
"12553","10283"
"12553","10285"
"12553","10286"
"12553","10292"
"12553","10300"
"12553","10303"
"12553","10306"
"12553","10314"
"12553","10319"
"12553","10323"
"12553","10328"
"12553","10344"
"12553","10363"
"12553","10366"
"12553","10368"
"12553","10371"
"12553","10372"
"12553","10376"
"12553","10406"
"12553","10415"
"12553","10417"
"12553","10420"
"12553","10449"
"12553","10458"
"12553","10469"
"12553","10504"
"12553","10505"
"12553","10509"
"12553","10511"
"12553","10542"
"12553","10543"
"12553","10562"
"12553","10570"
"12553","10576"
"12553","10578"
"12553","10587"
"12553","10593"
"12553","10594"
"12553","10601"
"12553","10615"
"12553","10622"
"12553","10630"
"12553","10635"
"12553","10643"
"12553","10644"
"12553","10650"
"12553","10657"
"12553","10659"
"12553","10689"
"12553","10691"
"12553","10693"
"12553","10696"
"12553","10709"
"12553","10710"
"12553","10714"
"12553","10723"
"12553","10734"
"12553","10735"
"12553","10738"
"12553","10749"
"12553","10750"
"12553","10757"
"12553","10760"
"12553","10770"
"12553","10774"
"12553","10809"
"12553","10811"
"12553","10837"
"12553","10842"
"12553","10843"
"12553","10848"
"12553","10862"
"12553","10868"
"12553","10872"
"12553","10874"
"12553","10875"
"12553","10877"
"12553","10878"
"12553","10888"
"12553","10904"
"12553","10906"
"12553","10919"
"12553","10923"
"12553","10926"
"12553","10933"
"12553","10944"
"12553","10949"
"12553","10951"
"12553","10953"
"12553","10954"
"12553","10962"
"12553","10963"
"12553","10965"
"12553","10969"
"12553","10971"
"12553","10975"
"12553","10976"
"12553","10984"
"12553","11006"
"12553","11008"
"12553","11011"
"12553","11013"
"12553","11015"
"12553","11025"
"12553","11026"
"12553","11027"
"12553","11029"
"12553","11033"
"12553","11040"
"12553","11042"
"12553","11043"
"12553","11049"
"12553","11050"
"12553","11054"
"12553","11078"
"12553","11086"
"12553","11098"
"12553","11101"
"12553","11102"
"12553","11105"
"12553","11108"
"12553","11115"
"12553","11116"
"12553","11119"
"12553","11121"
"12553","11127"
"12553","11131"
"12553","11135"
"12553","11138"
"12553","11147"
"12553","11168"
"12553","11169"
"12553","11170"
"12553","11171"
"12553","11180"
"12553","11181"
"12553","11188"
"12553","11196"
"12553","11206"
"12553","11213"
"12553","11237"
"12553","11241"
"12553","11243"
"12553","11252"
"12553","11255"
"12553","11266"
"12553","11276"
"12553","11284"
"12553","11286"
"12553","11291"
"12553","11303"
"12553","11307"
"12553","11308"
"12553","11314"
"12553","11320"
"12553","11321"
"12553","11324"
"12553","11325"
"12553","11327"
"12553","11329"
"12553","11343"
"12553","11344"
"12553","11350"
"12553","11356"
"12553","11360"
"12553","11386"
"12553","11387"
"12553","11391"
"12553","11422"
"12553","11431"
"12553","11433"
"12553","11434"
"12553","11436"
"12553","11442"
"12553","11443"
"12553","11444"
"12553","11445"
"12553","11449"
"12553","11452"
"12553","11486"
"12553","11493"
"12553","11497"
"12553","11527"
"12553","11537"
"12553","11543"
"12553","11553"
"12553","11555"
"12553","11558"
"12553","11559"
"12553","11563"
"12553","11569"
"12553","11574"
"12553","11585"
"12553","11586"
"12553","11606"
"12553","11621"
"12553","11622"
"12553","11650"
"12553","11663"
"12553","11664"
"12553","11679"
"12553","11694"
"12553","11706"
"12553","11745"
"12553","11761"
"12553","11771"
"12553","11783"
"12553","11787"
"12553","11788"
"12553","11797"
"12553","11805"
"12553","11834"
"12553","11836"
"12553","11852"
"12553","11867"
"12553","11871"
"12553","11876"
"12553","11896"
"12553","11969"
"12553","12009"
"12553","12040"
"12553","12097"
"12553","12129"
"12553","12140"
"12553","12150"
"12553","12153"
"12553","12162"
"12553","12184"
"12553","12186"
"12553","12187"
"12553","12189"
"12553","12193"
"12553","12209"
"12553","12212"
"12553","12227"
"12553","12244"
"12553","12254"
"12553","12256"
"12553","12257"
"12553","12263"
"12553","12269"
"12553","12270"
"12553","12297"
"12553","12299"
"12553","12327"
"12553","12351"
"12553","12357"
"12553","12358"
"12553","12370"
"12553","12373"
"12553","12376"
"12553","12384"
"12553","12385"
"12553","12386"
"12553","12390"
"12553","12392"
"12553","12393"
"12553","12397"
"12553","12398"
"12553","12402"
"12553","12405"
"12553","12408"
"12553","12409"
"12553","12414"
"12553","12415"
"12553","12427"
"12553","12429"
"12553","12434"
"12553","12440"
"12553","12442"
"12553","12447"
"12553","12449"
"12553","12455"
"12553","12457"
"12553","12463"
"12553","12476"
"12553","12480"
"12553","12481"
"12553","12482"
"12553","12486"
"12553","12491"
"12553","12492"
"12553","12495"
"11514","11472"
"12751","12722"
"13016","12580"
"13603","11858"
"13603","12919"
"13603","12656"
"13603","12472"
"11921","11490"
"11921","11725"
"11921","10995"
"11921","11556"
"11921","11522"
"11921","11746"
"12938","12851"
"12938","12924"
"12938","12735"
"12938","12730"
"12938","12930"
"10997","10952"
"12420","11157"
"13741","13467"
"13741","10450"
"13741","12968"
"13741","12171"
"13547","13366"
"10439","10163"
"12860","11858"
"12345","10830"
"12345","11562"
"13127","13073"
"10735","10001"
"10735","10167"
"10735","10292"
"10735","10420"
"10735","10505"
"10735","10659"
"10735","10714"
"11813","11202"
"13647","13592"
"13647","13175"
"12856","11050"
"12103","12062"
"12140","11790"
"12140","12038"
"11490","11051"
"11490","10952"
"11490","10958"
"11490","11387"
"11490","10705"
"11490","10995"
"11490","10312"
"11490","10346"
"11490","10997"
"11490","10998"
"11490","10999"
"11490","11000"
